tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YONEX Dutch Open 2019,Almere,Netherlands,13-10-2019,BWF Tour Super 100,WD,Final,1,2,False,21-10,22-20,,Gabriela Stoeva,Stefani Stoeva,Rin Iwanaga,Rin Iwanaga,BUL,BUL,JPN,JPN,43,30,5,5,8,0,5,2,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '12-5', '13-5', '14-5', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '18-8', '18-9', '19-9', '20-9', '20-10', '21-10']",4.0,5.0,6.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '19-15', '20-15', '20-16', '20-17', '20-18', '20-19', '20-20', '21-20', '22-20']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,21-7,21-15,,So Hee Lee,Seung Chan Shin,Christine Busch,Christine Busch,KOR,KOR,DEN,DEN,42,22,7,2,3,0,7,2,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '17-5', '17-6', '18-6', '19-6', '19-7', '20-7', '21-7']",6.0,2.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '16-11', '17-11', '18-11', '18-12', '18-13', '19-13', '19-14', '20-14', '20-15', '21-15']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,21-12,21-8,,Jongkolphan Kititharakul,Rawinda Prajongjai,Emma Karlsson,Emma Karlsson,THA,THA,SWE,SWE,42,20,9,3,2,0,7,3,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '10-5', '11-5', '11-6', '12-6', '12-7', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '18-9', '18-10', '18-11', '18-12', '19-12', '20-12', '21-12']",6.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '8-1', '8-2', '9-2', '10-2', '10-3', '11-3', '11-4', '12-4', '13-4', '14-4', '14-5', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '19-7', '19-8', '20-8', '21-8']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,21-18,21-17,,Yue Du,Yin Hui Li,Rachel Honderich,Rachel Honderich,CHN,CHN,CAN,CAN,42,35,5,5,3,0,4,5,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '9-6', '10-6', '11-6', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '15-15', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '20-18', '21-18']",5.0,4.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '17-10', '17-11', '17-12', '17-13', '17-14', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,25-23,21-18,,Mayu Matsumoto,Wakana Nagahara,Ashwini Ponnappa,Ashwini Ponnappa,JPN,JPN,IND,IND,46,41,5,6,3,3,5,6,2,3,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '3-7', '3-8', '4-8', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '15-15', '16-15', '17-15', '18-15', '18-16', '18-17', '18-18', '18-19', '19-19', '19-20', '20-20', '21-20', '21-21', '21-22', '22-22', '22-23', '23-23', '24-23', '25-23']",3.0,3.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '18-18', '19-18', '20-18', '21-18']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,3,False,20-22,21-8,21-13,Mei Kuan Chow,Meng Yean Lee,Delphine Delrue,Delphine Delrue,MAS,MAS,FRA,FRA,62,43,7,3,3,3,3,3,0,3,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '18-18', '18-19', '18-20', '19-20', '20-20', '20-21', '20-22']",7.0,3.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '7-1', '8-1', '9-1', '9-2', '10-2', '10-3', '11-3', '12-3', '13-3', '13-4', '14-4', '15-4', '16-4', '17-4', '18-4', '18-5', '18-6', '18-7', '19-7', '20-7', '20-8', '21-8']",4.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '18-13', '19-13', '20-13', '21-13']"
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,21-19,21-13,,Xuan Xuan Liu,Yu Ting Xia,Emilie Lefel,Emilie Lefel,CHN,CHN,FRA,FRA,42,32,5,3,3,0,5,3,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '12-14', '12-15', '13-15', '14-15', '15-15', '15-16', '15-17', '15-18', '16-18', '17-18', '18-18', '19-18', '20-18', '20-19', '21-19']",3.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '19-13', '20-13', '21-13']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,3,False,21-12,12-21,21-9,Ha Na Baek,Kyung Eun Jung,Wen Jing Dong,Wen Jing Dong,KOR,KOR,CHN,CHN,54,42,5,5,2,2,4,2,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '14-9', '15-9', '15-10', '15-11', '16-11', '17-11', '18-11', '18-12', '19-12', '20-12', '21-12']",3.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '10-16', '11-16', '11-17', '11-18', '11-19', '11-20', '12-20', '12-21']",5.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '13-5', '14-5', '14-6', '14-7', '15-7', '15-8', '16-8', '17-8', '18-8', '18-9', '19-9', '20-9', '21-9']"
DANISA Denmark Open 2019,Odense V,Denmark,15-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,3,False,12-21,21-17,17-21,Misaki Matsutomo,Ayaka Takahashi,Puttita Supajirakul,Puttita Supajirakul,JPN,JPN,THA,THA,50,59,5,5,3,3,4,5,0,2,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '8-13', '8-14', '8-15', '9-15', '9-16', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '12-20', '12-21']",5.0,4.0,3.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '13-10', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '18-12', '18-13', '18-14', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']",5.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '10-15', '11-15', '11-16', '12-16', '13-16', '14-16', '15-16', '16-16', '16-17', '17-17', '17-18', '17-19', '17-20', '17-21']"
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,9-21,10-21,,Maiken Fruergaard,Sara Thygesen,Yuki Fukushima,Yuki Fukushima,DEN,DEN,JPN,JPN,19,42,4,9,0,2,3,7,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '6-10', '6-11', '6-12', '6-13', '6-14', '7-14', '8-14', '9-14', '9-15', '9-16', '9-17', '9-18', '9-19', '9-20', '9-21']",4.0,9.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '7-10', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '10-16', '10-17', '10-18', '10-19', '10-20', '10-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,16-21,8-21,,Amalie Magelund,Freja Ravn,Qing Chen Chen,Qing Chen Chen,DEN,DEN,CHN,CHN,24,42,4,8,0,3,4,6,0,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '6-11', '7-11', '8-11', '8-12', '9-12', '9-13', '9-14', '10-14', '10-15', '11-15', '12-15', '12-16', '12-17', '12-18', '13-18', '13-19', '14-19', '15-19', '15-20', '16-20', '16-21']",2.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '6-10', '7-10', '7-11', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '7-18', '8-18', '8-19', '8-20', '8-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,10-21,18-21,,Vivian Hoo,Cheng Wen Yap,Greysia Polii,Greysia Polii,MAS,MAS,INA,INA,28,42,3,6,0,3,2,6,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '3-10', '4-10', '5-10', '5-11', '6-11', '7-11', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '8-17', '8-18', '9-18', '9-19', '10-19', '10-20', '10-21']",3.0,4.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '5-10', '6-10', '7-10', '7-11', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '14-17', '15-17', '16-17', '16-18', '16-19', '17-19', '17-20', '18-20', '18-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,14-21,10-21,,Chi Ya Cheng,Chih Chen Lee,Ye Na Chang,Ye Na Chang,TPE,TPE,KOR,KOR,24,42,4,6,0,4,3,6,0,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '6-10', '6-11', '6-12', '6-13', '7-13', '7-14', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '10-18', '11-18', '12-18', '12-19', '13-19', '13-20', '14-20', '14-21']",4.0,6.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '8-17', '8-18', '9-18', '9-19', '9-20', '10-20', '10-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,16-21,19-21,,Chloe Birch,Lauren Smith,Wen Mei Li,Wen Mei Li,ENG,ENG,CHN,CHN,35,42,4,5,0,2,3,5,0,1,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '8-13', '9-13', '10-13', '10-14', '10-15', '10-16', '11-16', '12-16', '12-17', '13-17', '14-17', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']",4.0,3.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '11-12', '11-13', '11-14', '11-15', '12-15', '13-15', '13-16', '13-17', '14-17', '15-17', '15-18', '16-18', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,13-21,12-21,,Gabriela Stoeva,Stefani Stoeva,Ayako Sakuramoto,Ayako Sakuramoto,BUL,BUL,JPN,JPN,25,42,3,5,0,2,3,5,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '6-9', '6-10', '7-10', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '11-14', '12-14', '12-15', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '10-17', '10-18', '11-18', '11-19', '12-19', '12-20', '12-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,1,2,False,21-17,21-17,,Selena Piek,Cheryl Seinen,Ya Ching Hsu,Ya Ching Hsu,NED,NED,TPE,TPE,42,34,4,3,2,0,3,2,1,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '14-13', '15-13', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '19-16', '19-17', '20-17', '21-17']",4.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '16-12', '16-13', '16-14', '17-14', '18-14', '19-14', '19-15', '19-16', '19-17', '20-17', '21-17']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,16-10-2019,HSBC BWF World Tour Super 750,WD,Round of 32,2,2,False,15-21,14-21,,Linda Efler,Isabel Herttrich,So Yeong Kim,So Yeong Kim,GER,GER,KOR,KOR,29,42,4,8,0,3,4,6,0,2,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '7-2', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '13-16', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '15-21']",4.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '2-5', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '9-10', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19', '14-20', '14-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,2,3,False,17-21,21-18,19-21,Yue Du,Yin Hui Li,Ha Na Baek,Ha Na Baek,CHN,CHN,KOR,KOR,57,60,4,8,1,2,4,4,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '5-8', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '12-13', '12-14', '12-15', '12-16', '13-16', '13-17', '14-17', '15-17', '16-17', '16-18', '16-19', '17-19', '17-20', '17-21']",4.0,7.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '10-14', '10-15', '11-15', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '18-16', '18-17', '19-17', '19-18', '20-18', '21-18']",4.0,8.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '11-8', '12-8', '13-8', '13-9', '14-9', '14-10', '15-10', '16-10', '16-11', '16-12', '16-13', '16-14', '16-15', '16-16', '16-17', '16-18', '17-18', '18-18', '18-19', '19-19', '19-20', '19-21']"
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,2,2,False,18-21,14-21,,Selena Piek,Cheryl Seinen,Yuki Fukushima,Yuki Fukushima,NED,NED,JPN,JPN,32,42,4,4,0,7,4,4,0,5,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '6-10', '7-10', '7-11', '7-12', '8-12', '8-13', '9-13', '10-13', '10-14', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '16-20', '17-20', '18-20', '18-21']",2.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '8-14', '8-15', '9-15', '9-16', '9-17', '10-17', '10-18', '11-18', '11-19', '12-19', '13-19', '13-20', '14-20', '14-21']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,1,2,False,21-12,24-22,,Puttita Supajirakul,Sapsiree Taerattanachai,Mei Kuan Chow,Mei Kuan Chow,THA,THA,MAS,MAS,45,34,6,5,5,3,6,4,4,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '11-5', '11-6', '11-7', '12-7', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '18-9', '19-9', '20-9', '20-10', '20-11', '20-12', '21-12']",5.0,5.0,1.0,3.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '6-11', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '9-15', '10-15', '11-15', '12-15', '13-15', '13-16', '14-16', '15-16', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '24-22']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,1,2,False,21-8,21-19,,So Hee Lee,Seung Chan Shin,Jongkolphan Kititharakul,Jongkolphan Kititharakul,KOR,KOR,THA,THA,42,27,15,4,2,0,15,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '11-1', '12-1', '13-1', '14-1', '15-1', '15-2', '16-2', '17-2', '17-3', '18-3', '18-4', '19-4', '19-5', '19-6', '19-7', '19-8', '20-8', '21-8']",4.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '14-15', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '20-19', '21-19']",,,,,[]
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,2,3,False,21-11,16-21,22-24,Wen Mei Li,Yu Zheng,So Yeong Kim,So Yeong Kim,CHN,CHN,KOR,KOR,59,56,6,5,2,4,6,4,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '12-7', '12-8', '13-8', '13-9', '14-9', '14-10', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '21-11']",4.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '16-17', '16-18', '16-19', '16-20', '16-21']",3.0,4.0,1.0,3.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '15-15', '15-16', '16-16', '16-17', '17-17', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '22-21', '22-22', '22-23', '22-24']"
DANISA Denmark Open 2019,Odense V,Denmark,17-10-2019,HSBC BWF World Tour Super 750,WD,Round of 16,1,2,False,21-17,21-15,,Mayu Matsumoto,Wakana Nagahara,Xuan Xuan Liu,Xuan Xuan Liu,JPN,JPN,CHN,CHN,42,32,6,6,2,0,4,6,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '11-13', '11-14', '11-15', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']",6.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '17-10', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '20-15', '21-15']",,,,,[]
