tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_nationalities,team_two_nationalities,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,1,2,False,21-14,21-16,,Shu Ya Zheng,You-Chi Chen,CHN,TPE,42,30,5,3,3,0,4,2,2,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '6-4', '7-4', '8-4', '9-4', '9-5', '10-5', '11-5', '11-6', '12-6', '13-6', '13-7', '13-8', '14-8', '15-8', '15-9', '15-10', '16-10', '17-10', '18-10', '18-11', '18-12', '19-12', '19-13', '20-13', '20-14', '21-14']",5.0,3.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '15-9', '15-10', '16-10', '16-11', '16-12', '17-12', '17-13', '18-13', '19-13', '19-14', '19-15', '19-16', '20-16', '21-16']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,1,2,False,21-7,21-12,,Alifia Intan Nurrohkhim,Silvi Wulandari,INA,INA,42,19,7,4,4,0,7,2,3,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '8-2', '9-2', '10-2', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '17-3', '17-4', '18-4', '18-5', '19-5', '20-5', '20-6', '20-7', '21-7']",6.0,4.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '12-8', '13-8', '14-8', '15-8', '15-9', '16-9', '16-10', '16-11', '17-11', '18-11', '19-11', '19-12', '20-12', '21-12']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,2,3,False,21-11,17-21,22-24,Samin Abedkhojasteh,Dharshinie Vasigaran,IRI,MAS,60,56,6,8,2,6,6,2,2,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '15-7', '15-8', '16-8', '17-8', '18-8', '19-8', '19-9', '19-10', '20-10', '20-11', '21-11']",5.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '10-4', '11-4', '11-5', '12-5', '12-6', '13-6', '14-6', '14-7', '15-7', '15-8', '15-9', '15-10', '16-10', '16-11', '16-12', '16-13', '16-14', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '17-20', '17-21']",3.0,4.0,0.0,5.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '11-8', '11-9', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '18-18', '18-19', '18-20', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '22-23', '22-24']"
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,2,3,False,16-21,21-15,12-21,Pin-Chian Chiu,Desima Aqmar Syarafina,TPE,INA,49,57,6,5,2,4,3,5,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '4-5', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",6.0,4.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '20-14', '20-15', '21-15']",3.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '4-11', '4-12', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '8-17', '9-17', '9-18', '10-18', '10-19', '11-19', '11-20', '12-20', '12-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,2,2,False,19-21,17-21,,Gabriela Meilani Moningka,Ya Xin Wei,INA,CHN,36,42,4,6,0,3,4,4,0,2,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '12-14', '13-14', '13-15', '14-15', '14-16', '14-17', '15-17', '16-17', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '19-21']",3.0,6.0,0.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '9-4', '10-4', '10-5', '11-5', '11-6', '12-6', '12-7', '12-8', '13-8', '13-9', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '17-20', '17-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,1,3,False,18-21,21-18,21-13,Asty Dwi Widyaningrum,Qi Xuan Eoon,INA,MAS,60,52,8,7,3,1,4,6,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '14-13', '15-13', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '18-18', '18-19', '18-20', '18-21']",8.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '14-9', '14-10', '14-11', '15-11', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '18-18', '19-18', '20-18', '21-18']",7.0,3.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '17-12', '18-12', '19-12', '20-12', '20-13', '21-13']"
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,1,2,False,21-10,21-17,,Maharani Sekar Batari,Jesica Muljati,INA,INA,42,27,7,3,4,0,7,3,2,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '13-6', '14-6', '14-7', '15-7', '16-7', '17-7', '17-8', '18-8', '19-8', '19-9', '20-9', '20-10', '21-10']",6.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '11-15', '12-15', '13-15', '14-15', '15-15', '16-15', '16-16', '17-16', '18-16', '19-16', '20-16', '20-17', '21-17']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification round of 16,1,2,False,21-17,21-12,,Wen Chi Hsu,Li Ting Peng,TPE,TPE,42,29,5,6,3,0,4,6,1,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '12-5', '12-6', '13-6', '14-6', '14-7', '14-8', '14-9', '15-9', '15-10', '16-10', '17-10', '18-10', '18-11', '18-12', '18-13', '18-14', '18-15', '18-16', '19-16', '19-17', '20-17', '21-17']",5.0,2.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '17-11', '18-11', '19-11', '20-11', '20-12', '21-12']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification quarter final,2,2,False,17-21,6-21,,Dharshinie Vasigaran,Shu Ya Zheng,MAS,CHN,23,42,4,8,0,5,4,5,0,2,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '13-18', '14-18', '15-18', '16-18', '16-19', '16-20', '17-20', '17-21']",2.0,8.0,0.0,3.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '4-12', '4-13', '4-14', '4-15', '4-16', '4-17', '4-18', '4-19', '4-20', '5-20', '6-20', '6-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification quarter final,1,2,False,21-11,21-18,,Asty Dwi Widyaningrum,Maharani Sekar Batari,INA,INA,42,29,9,7,2,0,6,2,1,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '15-10', '15-11', '16-11', '17-11', '18-11', '19-11', '20-11', '21-11']",6.0,7.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '12-9', '12-10', '13-10', '14-10', '14-11', '14-12', '14-13', '14-14', '14-15', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '18-18', '19-18', '20-18', '21-18']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification quarter final,2,2,False,19-21,16-21,,Wen Chi Hsu,Ya Xin Wei,TPE,CHN,35,42,4,7,0,2,4,6,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '2-8', '3-8', '4-8', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '13-16', '14-16', '15-16', '15-17', '15-18', '15-19', '16-19', '17-19', '18-19', '19-19', '19-20', '19-21']",3.0,7.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '10-7', '10-8', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '12-14', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '14-19', '15-19', '16-19', '16-20', '16-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,01-10-2019,BWF Tour Super 100,WS,Qualification quarter final,2,3,False,21-18,16-21,19-21,Alifia Intan Nurrohkhim,Desima Aqmar Syarafina,INA,INA,56,60,7,6,2,2,3,4,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '10-4', '10-5', '10-6', '10-7', '11-7', '12-7', '13-7', '13-8', '13-9', '14-9', '14-10', '15-10', '15-11', '15-12', '15-13', '16-13', '17-13', '18-13', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",7.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '8-3', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '16-20', '16-21']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '16-17', '17-17', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,1,3,False,10-21,21-16,21-18,Thuy Linh Nguyen,Ying Ying Lee,VIE,MAS,52,55,4,10,4,2,3,10,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '0-9', '0-10', '1-10', '2-10', '2-11', '2-12', '3-12', '4-12', '5-12', '5-13', '6-13', '6-14', '7-14', '8-14', '8-15', '8-16', '8-17', '8-18', '8-19', '9-19', '9-20', '10-20', '10-21']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '11-5', '11-6', '12-6', '13-6', '14-6', '14-7', '14-8', '14-9', '15-9', '15-10', '15-11', '16-11', '16-12', '17-12', '17-13', '18-13', '18-14', '18-15', '19-15', '20-15', '20-16', '21-16']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '14-14', '14-15', '15-15', '15-16', '16-16', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']"
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,1,3,False,21-17,12-21,21-19,Shuo Yun Sung,Bening Sri Rahayu,TPE,INA,54,57,4,6,3,3,3,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']",2.0,6.0,0.0,3.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '10-20', '11-20', '12-20', '12-21']",4.0,4.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '11-8', '11-9', '11-10', '12-10', '13-10', '14-10', '15-10', '15-11', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '18-18', '19-18', '20-18', '20-19', '21-19']"
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,2,2,False,10-21,17-21,,Disha Gupta,Yulia Yosephin Susanto,USA,INA,27,42,3,7,0,3,2,7,0,2,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '8-15', '8-16', '8-17', '8-18', '9-18', '9-19', '9-20', '10-20', '10-21']",3.0,7.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '11-11', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '17-15', '17-16', '17-17', '17-18', '17-19', '17-20', '17-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,1,2,False,21-11,21-12,,Shiori Saito,Hui Zhen Grace Chua,JPN,SGP,42,23,7,5,4,0,7,3,2,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '19-10', '20-10', '20-11', '21-11']",6.0,5.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '6-2', '7-2', '8-2', '9-2', '9-3', '10-3', '11-3', '12-3', '13-3', '14-3', '14-4', '14-5', '15-5', '16-5', '16-6', '17-6', '18-6', '19-6', '19-7', '19-8', '19-9', '19-10', '19-11', '20-11', '20-12', '21-12']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,2,3,False,13-21,21-19,19-21,Iris Wang,Zhi Yi Wang,USA,CHN,53,61,4,7,2,3,3,7,0,2,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '11-18', '12-18', '12-19', '12-20', '13-20', '13-21']",3.0,4.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '10-8', '11-8', '11-9', '12-9', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '17-16', '17-17', '17-18', '18-18', '19-18', '20-18', '20-19', '21-19']",4.0,3.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '13-9', '14-9', '14-10', '15-10', '15-11', '15-12', '16-12', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '18-18', '19-18', '19-19', '19-20', '19-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,1,2,False,21-13,21-19,,Shu Ya Zheng,Choirunnisa Choirunnisa,CHN,INA,42,32,5,3,3,0,5,2,1,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '20-13', '21-13']",4.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '12-12', '12-13', '12-14', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '19-17', '19-18', '20-18', '20-19', '21-19']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,1,2,False,21-11,21-10,,Shu Ting Ji,Hirari Mizui,CHN,JPN,42,21,7,3,2,0,5,2,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '11-5', '11-6', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '19-10', '19-11', '20-11', '21-11']",7.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '9-9', '10-9', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '16-10', '17-10', '18-10', '19-10', '20-10', '21-10']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,2,2,False,15-21,14-21,,Dinar Dyah Ayustine,Yi Man Zhang,INA,CHN,29,42,4,7,0,5,4,6,0,2,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19', '14-20', '15-20', '15-21']",4.0,7.0,0.0,3.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '6-14', '6-15', '6-16', '7-16', '7-17', '7-18', '8-18', '8-19', '9-19', '10-19', '11-19', '12-19', '12-20', '13-20', '14-20', '14-21']",,,,,[]
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,2,3,False,22-20,18-21,13-21,Desima Aqmar Syarafina,Yun Li,INA,CHN,53,62,4,5,3,5,4,3,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '16-17', '17-17', '18-17', '19-17', '19-18', '20-18', '20-19', '20-20', '21-20', '22-20']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '5-10', '6-10', '6-11', '6-12', '7-12', '7-13', '8-13', '8-14', '9-14', '10-14', '10-15', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '15-17', '15-18', '16-18', '17-18', '18-18', '18-19', '18-20', '18-21']",3.0,5.0,0.0,4.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '6-10', '6-11', '7-11', '7-12', '8-12', '9-12', '9-13', '9-14', '9-15', '10-15', '10-16', '10-17', '10-18', '10-19', '10-20', '11-20', '12-20', '13-20', '13-21']"
YUZU Indonesia Masters 2019,Malang,Indonesia,02-10-2019,BWF Tour Super 100,WS,Round of 32,2,3,False,21-16,18-21,20-22,Asty Dwi Widyaningrum,Hsiang Ti Lin,INA,TPE,59,59,6,5,3,3,4,3,1,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '9-5', '9-6', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '14-13', '15-13', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '19-16', '20-16', '21-16']",2.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '7-12', '8-12', '9-12', '9-13', '10-13', '10-14', '11-14', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']",6.0,4.0,2.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '11-13', '12-13', '12-14', '12-15', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '16-18', '17-18', '18-18', '19-18', '20-18', '20-19', '20-20', '20-21', '20-22']"
