tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_nationalities,team_two_nationalities,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,2,2,False,18-21,17-21,,Ihsan Maulana Mustofa,Yu Peng Bai,INA,CHN,35,42,5,6,0,2,5,6,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '15-15', '15-16', '15-17', '16-17', '17-17', '17-18', '18-18', '18-19', '18-20', '18-21']",3.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '17-19', '17-20', '17-21']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,2,3,False,20-22,21-15,12-21,Tanongsak Saensomboonsuk,Hashiru Shimono,THA,JPN,53,58,6,7,4,2,4,5,3,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '12-9', '13-9', '14-9', '14-10', '15-10', '15-11', '15-12', '15-13', '15-14', '15-15', '16-15', '17-15', '18-15', '18-16', '19-16', '19-17', '20-17', '20-18', '20-19', '20-20', '20-21', '20-22']",6.0,4.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '10-6', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '17-15', '18-15', '19-15', '20-15', '21-15']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '4-11', '4-12', '5-12', '6-12', '7-12', '7-13', '8-13', '8-14', '8-15', '9-15', '9-16', '10-16', '11-16', '11-17', '11-18', '11-19', '12-19', '12-20', '12-21']"
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,2,2,False,9-21,15-21,,Sankeerth B. R.,Yosei Yamaguchi,CAN,JPN,24,42,3,7,0,3,3,6,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '3-7', '4-7', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '8-17', '8-18', '8-19', '8-20', '9-20', '9-21']",3.0,7.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '10-10', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '14-13', '14-14', '15-14', '15-15', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,2,3,False,21-12,12-21,19-21,Teck Zhi Soo,Suppanyu Avihingsanon,MAS,THA,52,54,5,11,1,8,5,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '6-3', '7-3', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '12-9', '13-9', '14-9', '15-9', '15-10', '16-10', '16-11', '17-11', '18-11', '19-11', '19-12', '20-12', '21-12']",4.0,11.0,0.0,5.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '4-12', '4-13', '4-14', '4-15', '4-16', '4-17', '5-17', '5-18', '6-18', '7-18', '7-19', '8-19', '8-20', '9-20', '10-20', '11-20', '12-20', '12-21']",3.0,5.0,0.0,3.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '9-13', '9-14', '9-15', '10-15', '11-15', '11-16', '12-16', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '18-20', '19-20', '19-21']"
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,21-15,21-16,,Koki Watanabe,Minoru Koga,JPN,JPN,42,31,7,4,3,0,7,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '11-6', '11-7', '12-7', '12-8', '13-8', '14-8', '15-8', '16-8', '16-9', '17-9', '17-10', '17-11', '17-12', '17-13', '18-13', '19-13', '19-14', '19-15', '20-15', '21-15']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '15-8', '16-8', '17-8', '17-9', '17-10', '17-11', '18-11', '18-12', '18-13', '18-14', '19-14', '19-15', '20-15', '20-16', '21-16']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,21-9,21-11,,Pannawit Thongnuam,Yehezkiel Fritz Mainaky,THA,INA,42,20,9,4,2,0,8,4,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '12-7', '13-7', '14-7', '14-8', '15-8', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']",6.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '9-4', '9-5', '10-5', '10-6', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '21-11']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,21-14,21-14,,Takuma Obayashi,Sheng Po Yu,JPN,TPE,42,28,6,4,3,0,6,4,1,0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '19-14', '20-14', '21-14']",6.0,2.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '17-11', '18-11', '18-12', '18-13', '19-13', '20-13', '20-14', '21-14']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,21-11,21-13,,Yu Igarashi,Ji Hoon Choi,JPN,KOR,42,24,5,3,4,0,5,3,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '9-8', '10-8', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '19-11', '20-11', '21-11']",5.0,3.0,3.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '6-4', '6-5', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '17-11', '18-11', '19-11', '20-11', '20-12', '20-13', '21-13']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,22-20,21-12,,Kazumasa Sakai,Kodai Naraoka,JPN,JPN,43,32,9,4,3,1,6,4,1,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '16-10', '16-11', '16-12', '16-13', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '18-18', '19-18', '19-19', '19-20', '20-20', '21-20', '22-20']",6.0,3.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '8-1', '9-1', '9-2', '10-2', '10-3', '11-3', '11-4', '12-4', '13-4', '14-4', '14-5', '15-5', '15-6', '16-6', '17-6', '17-7', '18-7', '18-8', '19-8', '19-9', '19-10', '19-11', '20-11', '20-12', '21-12']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,2,3,False,21-9,18-21,14-21,Fei Xiang Sun,Firman Abdul Kholik,CHN,INA,53,51,10,4,1,2,9,3,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '5-2', '6-2', '7-2', '7-3', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']",4.0,3.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '12-12', '13-12', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '18-18', '18-19', '18-20', '18-21']",4.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '9-14', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '14-19', '14-20', '14-21']"
YONEX Akita Masters 2019,Akita,Japan,14-08-2019,BWF Tour Super 100,MS,Round of 32,1,2,False,21-13,21-18,,Georges Julien Paul,Kee Liang Lau,MRI,MAS,42,31,6,5,2,0,6,5,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '16-6', '16-7', '16-8', '16-9', '16-10', '17-10', '18-10', '18-11', '18-12', '18-13', '19-13', '20-13', '21-13']",5.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '19-17', '19-18', '20-18', '21-18']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,2,3,False,23-21,16-21,16-21,Kazumasa Sakai,Yu Igarashi,JPN,JPN,55,63,5,7,3,4,5,5,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '7-10', '7-11', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '12-14', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '18-19', '19-19', '20-19', '20-20', '21-20', '21-21', '22-21', '23-21']",2.0,5.0,0.0,3.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '5-10', '5-11', '6-11', '7-11', '7-12', '8-12', '9-12', '9-13', '10-13', '10-14', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '13-19', '14-19', '14-20', '15-20', '16-20', '16-21']",4.0,7.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '9-6', '9-7', '9-8', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '10-14', '10-15', '11-15', '12-15', '12-16', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']"
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,1,2,False,21-12,21-13,,Yusuke Onodera,Shota Omoto,JPN,JPN,42,25,9,5,5,0,6,2,3,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '8-2', '9-2', '10-2', '10-3', '11-3', '12-3', '13-3', '13-4', '13-5', '14-5', '14-6', '15-6', '16-6', '17-6', '17-7', '18-7', '18-8', '18-9', '19-9', '19-10', '20-10', '20-11', '20-12', '21-12']",9.0,5.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '13-9', '14-9', '15-9', '15-10', '16-10', '17-10', '17-11', '18-11', '19-11', '19-12', '20-12', '20-13', '21-13']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,2,3,False,20-22,21-18,4-21,Sitthikom Thammasin,Hashiru Shimono,THA,JPN,45,61,6,8,3,2,6,7,1,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '1-7', '2-7', '3-7', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '11-14', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '17-18', '18-18', '19-18', '19-19', '20-19', '20-20', '20-21', '20-22']",4.0,5.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '14-7', '15-7', '15-8', '16-8', '16-9', '17-9', '17-10', '17-11', '17-12', '18-12', '18-13', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",1.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '3-10', '3-11', '3-12', '3-13', '4-13', '4-14', '4-15', '4-16', '4-17', '4-18', '4-19', '4-20', '4-21']"
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,1,2,False,21-11,21-19,,Donghun Kim,Suppanyu Avihingsanon,KOR,THA,42,30,6,3,4,0,6,2,1,0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '11-6', '12-6', '12-7', '12-8', '13-8', '13-9', '13-10', '14-10', '15-10', '16-10', '17-10', '18-10', '18-11', '19-11', '20-11', '21-11']",4.0,3.0,3.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '7-6', '8-6', '9-6', '10-6', '10-7', '10-8', '10-9', '11-9', '12-9', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '20-19', '21-19']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,1,2,False,21-17,22-20,,Yu Peng Bai,Yosei Yamaguchi,CHN,JPN,43,37,6,5,2,1,6,4,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '7-7', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '11-11', '11-12', '11-13', '11-14', '11-15', '12-15', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '19-16', '19-17', '20-17', '21-17']",5.0,5.0,1.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '10-11', '11-11', '12-11', '13-11', '14-11', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '16-16', '17-16', '17-17', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '21-20', '22-20']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,1,2,False,21-4,21-4,,Takuma Obayashi,Jeffrey Lam,JPN,CAN,42,8,7,1,2,0,6,1,1,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '7-2', '8-2', '9-2', '10-2', '11-2', '12-2', '12-3', '13-3', '14-3', '15-3', '15-4', '16-4', '17-4', '18-4', '19-4', '20-4', '21-4']",7.0,1.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '9-3', '10-3', '11-3', '12-3', '13-3', '14-3', '15-3', '16-3', '16-4', '17-4', '18-4', '19-4', '20-4', '21-4']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,1,2,False,21-18,21-14,,Koki Watanabe,Pannawit Thongnuam,JPN,THA,42,32,5,4,3,0,5,4,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '9-6', '10-6', '10-7', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '19-15', '19-16', '19-17', '19-18', '20-18', '21-18']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '16-10', '17-10', '18-10', '18-11', '19-11', '19-12', '19-13', '20-13', '20-14', '21-14']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,15-08-2019,BWF Tour Super 100,MS,Round of 16,2,2,False,13-21,7-21,,Georges Julien Paul,Firman Abdul Kholik,MRI,INA,20,42,2,6,0,3,2,5,0,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '2-9', '2-10', '2-11', '3-11', '3-12', '3-13', '4-13', '4-14', '4-15', '5-15', '6-15', '6-16', '7-16', '8-16', '8-17', '9-17', '10-17', '10-18', '11-18', '11-19', '12-19', '12-20', '13-20', '13-21']",2.0,6.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '4-15', '5-15', '5-16', '5-17', '6-17', '6-18', '6-19', '7-19', '7-20', '7-21']",,,,,[]
YONEX Akita Masters 2019,Akita,Japan,16-08-2019,BWF Tour Super 100,MS,Quarter final,1,3,False,21-8,19-21,21-11,Hashiru Shimono,Yu Peng Bai,JPN,CHN,61,40,8,6,4,1,8,3,3,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '9-2', '9-3', '9-4', '9-5', '10-5', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '17-5', '17-6', '18-6', '19-6', '20-6', '20-7', '20-8', '21-8']",6.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '13-18', '14-18', '15-18', '16-18', '17-18', '18-18', '18-19', '19-19', '19-20', '19-21']",6.0,4.0,1.0,0.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '10-5', '11-5', '12-5', '12-6', '13-6', '14-6', '15-6', '16-6', '16-7', '16-8', '16-9', '17-9', '18-9', '18-10', '18-11', '19-11', '20-11', '21-11']"
YONEX Akita Masters 2019,Akita,Japan,16-08-2019,BWF Tour Super 100,MS,Quarter final,1,3,False,17-21,22-20,22-20,Firman Abdul Kholik,Donghun Kim,INA,KOR,61,61,4,5,2,4,4,5,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '13-15', '13-16', '13-17', '13-18', '13-19', '14-19', '15-19', '16-19', '17-19', '17-20', '17-21']",4.0,4.0,1.0,2.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '12-10', '12-11', '12-12', '12-13', '12-14', '13-14', '14-14', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']",4.0,3.0,1.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '15-13', '16-13', '16-14', '16-15', '16-16', '17-16', '18-16', '18-17', '18-18', '19-18', '19-19', '19-20', '20-20', '21-20', '22-20']"
YONEX Akita Masters 2019,Akita,Japan,16-08-2019,BWF Tour Super 100,MS,Quarter final,1,3,False,23-21,13-21,21-19,Yu Igarashi,Koki Watanabe,JPN,JPN,57,61,6,5,2,8,3,5,1,4,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '15-19', '16-19', '17-19', '17-20', '18-20', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",3.0,5.0,0.0,4.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '7-14', '8-14', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '10-19', '10-20', '11-20', '12-20', '13-20', '13-21']",4.0,3.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']"
YONEX Akita Masters 2019,Akita,Japan,16-08-2019,BWF Tour Super 100,MS,Quarter final,2,3,False,21-8,15-21,11-21,Takuma Obayashi,Yusuke Onodera,JPN,JPN,47,50,8,8,3,2,8,2,3,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '12-6', '13-6', '14-6', '15-6', '16-6', '17-6', '18-6', '19-6', '20-6', '20-7', '20-8', '21-8']",5.0,8.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '1-8', '1-9', '1-10', '1-11', '2-11', '2-12', '2-13', '3-13', '3-14', '4-14', '4-15', '5-15', '5-16', '6-16', '7-16', '7-17', '8-17', '8-18', '9-18', '10-18', '10-19', '11-19', '12-19', '13-19', '14-19', '15-19', '15-20', '15-21']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '3-10', '4-10', '5-10', '5-11', '5-12', '6-12', '6-13', '7-13', '8-13', '9-13', '9-14', '9-15', '9-16', '10-16', '11-16', '11-17', '11-18', '11-19', '11-20', '11-21']"
